UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
178059,"R",340,"R",839,"R",41,"R",318,"Z",0,"R",318,"R",260,"R",82,"R",37,"Z",0,"R",37,"R",25,"R",68,"R",12
178077,"A",,"A",,"A",,"R",88,"Z",0,"R",88,"R",69,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",20
178110,"R",346,"R",398,"R",87,"R",224,"R",0,"R",224,"R",150,"R",67,"R",5,"R",0,"R",5,"R",3,"R",60,"R",13
178183,"A",,"A",,"A",,"R",85,"Z",0,"R",85,"R",73,"R",86,"R",51,"Z",0,"R",51,"R",34,"R",67,"R",22
178208,"R",29,"R",84,"R",35,"R",6,"R",0,"R",6,"R",6,"R",100,"R",2,"R",0,"R",2,"R",2,"R",100,"R",21
178217,"R",838,"R",1181,"R",71,"R",604,"R",0,"R",604,"R",379,"R",63,"R",138,"R",0,"R",138,"R",61,"R",44,"R",22
178226,"R",125,"R",220,"R",57,"R",123,"Z",0,"R",123,"R",57,"R",46,"R",8,"R",0,"R",8,"R",2,"R",25,"R",19
178244,"R",218,"R",581,"R",38,"R",174,"Z",0,"R",174,"R",121,"R",70,"R",22,"Z",0,"R",22,"R",5,"R",23,"R",21
178262,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",26,"R",87,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",21
178305,"R",125,"R",239,"R",52,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
178341,"R",814,"R",1900,"R",43,"R",681,"R",0,"R",681,"R",452,"R",66,"R",43,"R",0,"R",43,"R",20,"R",47,"R",19
178350,"R",3,"R",25,"R",12,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"Z",0,"R",0,"R",0,"A",,"R",11
178369,"R",428,"R",651,"R",66,"R",471,"R",0,"R",471,"R",224,"R",48,"R",4,"R",0,"R",4,"R",1,"R",25,"R",21
178387,"R",1004,"R",1571,"R",64,"R",957,"R",0,"R",957,"R",635,"R",66,"R",181,"R",0,"R",181,"R",70,"R",39,"R",19
178396,"R",5499,"R",6981,"R",79,"R",5702,"R",0,"R",5702,"R",4858,"R",85,"R",80,"R",0,"R",80,"R",44,"R",55,"R",19
178402,"R",979,"R",2457,"R",40,"R",975,"R",1,"R",974,"R",721,"R",74,"R",33,"R",0,"R",33,"R",14,"R",42,"R",13
178411,"R",1104,"R",1471,"R",75,"R",1038,"R",0,"R",1038,"R",909,"R",88,"R",7,"R",0,"R",7,"R",5,"R",71,"R",16
178420,"R",494,"R",2442,"R",20,"R",438,"R",0,"R",438,"R",304,"R",69,"R",30,"R",0,"R",30,"R",14,"R",47,"R",17
178448,"R",1017,"R",2046,"R",50,"R",666,"R",1,"R",665,"R",253,"R",38,"R",293,"R",0,"R",293,"R",225,"R",77,"R",26
178466,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",25,"R",89,"R",6,"R",0,"R",6,"R",6,"R",100,"R",5
178484,"A",,"A",,"A",,"R",97,"R",0,"R",97,"R",62,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
178527,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",38,"R",95,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",12
178563,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",17,"R",89,"R",1,"R",0,"R",1,"R",1,"R",100,"R",2
178615,"R",1339,"R",1496,"R",90,"R",1334,"R",0,"R",1334,"R",1124,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
178624,"R",1551,"R",2123,"R",73,"R",1519,"Z",0,"R",1519,"R",1090,"R",72,"R",14,"Z",0,"R",14,"R",5,"R",36,"R",21
178679,"R",142,"R",192,"R",74,"R",101,"R",1,"R",100,"R",68,"R",68,"R",2,"R",0,"R",2,"R",1,"R",50,"R",14
178697,"R",244,"R",276,"R",88,"R",273,"Z",0,"R",273,"R",216,"R",79,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",14
178721,"R",202,"R",1745,"R",12,"R",252,"Z",0,"R",252,"R",176,"R",70,"R",8,"Z",0,"R",8,"R",1,"R",13,"R",12
178767,"R",14,"R",56,"R",25,"R",8,"R",0,"R",8,"R",7,"R",88,"R",3,"R",0,"R",3,"R",3,"R",100,"R",11
178785,"R",431,"R",1512,"R",29,"R",366,"Z",0,"R",366,"R",173,"R",47,"R",391,"Z",0,"R",391,"R",126,"R",32,"R",12
178828,"A",,"A",,"A",,"R",64,"Z",0,"R",64,"R",54,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",5
178891,"R",573,"R",770,"R",74,"R",444,"Z",0,"R",444,"R",331,"R",75,"R",219,"Z",0,"R",219,"R",150,"R",68,"R",19
178989,"R",72,"R",72,"R",100,"R",58,"R",0,"R",58,"R",46,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
179043,"R",417,"R",509,"R",82,"R",358,"R",0,"R",358,"R",299,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
179052,"A",,"A",,"A",,"R",127,"R",0,"R",127,"R",49,"R",39,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",4
179070,"R",64,"R",90,"R",71,"R",59,"R",0,"R",59,"R",24,"R",41,"R",32,"R",0,"R",32,"R",6,"R",19,"R",23
179113,"R",1417,"R",2954,"R",48,"R",1259,"R",0,"R",1259,"R",836,"R",66,"R",298,"R",0,"R",298,"R",124,"R",42,"R",25
179159,"R",1720,"R",4409,"R",39,"R",1627,"Z",0,"R",1627,"R",1380,"R",85,"R",3,"Z",0,"R",3,"R",2,"R",67,"R",13
179195,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",18,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
179201,"R",93,"R",258,"R",36,"R",5,"R",0,"R",5,"R",3,"R",60,"R",3,"R",0,"R",3,"R",0,"R",0,"R",17
179229,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",15,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
179238,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",31,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
179256,"R",55,"R",126,"R",44,"R",28,"R",0,"R",28,"R",14,"R",50,"R",3,"R",0,"R",3,"R",3,"R",100,"R",15
179265,"R",245,"R",254,"R",96,"R",237,"Z",0,"R",237,"R",216,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",20
179292,"R",865,"R",2161,"R",40,"R",741,"R",0,"R",741,"R",383,"R",52,"R",435,"R",0,"R",435,"R",152,"R",35,"R",23
179308,"R",650,"R",2425,"R",27,"R",524,"R",0,"R",524,"R",270,"R",52,"R",650,"R",0,"R",650,"R",227,"R",35,"R",19
179326,"R",457,"R",576,"R",79,"R",450,"R",0,"R",450,"R",308,"R",68,"R",3,"R",0,"R",3,"R",2,"R",67,"R",16
179344,"R",440,"R",969,"R",45,"R",407,"R",0,"R",407,"R",265,"R",65,"R",36,"R",0,"R",36,"R",21,"R",58,"R",26
179399,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
179450,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
179511,"R",318,"R",340,"R",94,"R",284,"R",2,"R",282,"R",125,"R",44,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",12
179539,"R",902,"R",1651,"R",55,"R",618,"R",0,"R",618,"R",376,"R",61,"R",205,"R",0,"R",205,"R",72,"R",35,"R",20
179548,"R",231,"R",305,"R",76,"R",223,"R",1,"R",222,"R",147,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
179557,"R",1644,"R",2415,"R",68,"R",1679,"R",1,"R",1678,"R",1244,"R",74,"R",146,"R",0,"R",146,"R",68,"R",47,"R",18
179566,"R",2628,"R",5666,"R",46,"R",2536,"R",1,"R",2535,"R",1934,"R",76,"R",32,"R",0,"R",32,"R",16,"R",50,"R",20
179645,"R",739,"R",1113,"R",66,"R",528,"Z",0,"R",528,"R",292,"R",55,"R",105,"Z",0,"R",105,"R",42,"R",40,"R",24
179715,"R",338,"R",600,"R",56,"R",295,"R",0,"R",295,"R",186,"R",63,"R",47,"R",0,"R",47,"R",35,"R",74,"R",21
179724,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",7,"Z",0,"R",7,"R",7,"R",100,"R",9
179867,"R",1501,"R",1914,"R",78,"R",1417,"R",2,"R",1415,"R",1375,"R",97,"R",9,"R",0,"R",9,"R",8,"R",89,"R",7
179894,"R",479,"R",1054,"R",45,"R",411,"R",0,"R",411,"R",329,"R",80,"R",8,"R",0,"R",8,"R",5,"R",63,"R",16
179919,"R",53,"R",425,"R",12,"R",95,"R",0,"R",95,"R",53,"R",56,"R",316,"R",0,"R",316,"R",113,"R",36,"R",34
179946,"R",311,"R",376,"R",83,"R",244,"R",0,"R",244,"R",202,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
179955,"R",282,"R",337,"R",84,"R",265,"Z",0,"R",265,"R",203,"R",77,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",11
179964,"R",242,"R",341,"R",71,"R",145,"Z",0,"R",145,"R",113,"R",78,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",13
179991,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",25,"R",100,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",19
180045,"R",268,"R",547,"R",49,"R",236,"R",0,"R",236,"R",114,"R",48,"R",52,"R",0,"R",52,"R",29,"R",56,"R",20
180054,"R",139,"R",163,"R",85,"R",87,"R",0,"R",87,"R",41,"R",47,"R",14,"R",0,"R",14,"R",4,"R",29,"R",13
180063,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",12,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",7
180081,"R",110,"R",204,"R",54,"R",98,"R",0,"R",98,"R",55,"R",56,"R",9,"R",0,"R",9,"R",4,"R",44,"R",12
180106,"R",302,"R",398,"R",76,"R",344,"R",0,"R",344,"R",279,"R",81,"R",1,"R",0,"R",1,"R",1,"R",100,"R",12
180151,"R",126,"R",174,"R",72,"R",124,"R",2,"R",122,"R",76,"R",62,"R",8,"R",0,"R",8,"R",2,"R",25,"R",10
180160,"R",44,"R",44,"R",100,"R",31,"R",2,"R",29,"R",19,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
180179,"R",479,"R",957,"R",50,"R",456,"R",0,"R",456,"R",275,"R",60,"R",50,"R",0,"R",50,"R",23,"R",46,"R",18
180197,"R",338,"R",843,"R",40,"R",234,"R",0,"R",234,"R",132,"R",56,"R",59,"R",0,"R",59,"R",23,"R",39,"R",19
180203,"R",36,"R",73,"R",49,"R",44,"R",0,"R",44,"R",21,"R",48,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
180212,"R",49,"R",92,"R",53,"R",53,"R",2,"R",51,"R",17,"R",33,"R",8,"R",1,"R",7,"R",1,"R",14,"R",11
180249,"R",193,"R",557,"R",35,"R",186,"R",0,"R",186,"R",106,"R",57,"R",96,"R",0,"R",96,"R",33,"R",34,"R",17
180258,"R",148,"R",301,"R",49,"R",112,"R",0,"R",112,"R",62,"R",55,"R",8,"Z",0,"R",8,"R",3,"R",38,"R",12
180276,"R",260,"R",666,"R",39,"R",201,"Z",0,"R",201,"R",114,"R",57,"R",57,"Z",0,"R",57,"R",25,"R",44,"R",14
180328,"R",82,"R",126,"R",65,"R",76,"R",0,"R",76,"R",37,"R",49,"R",3,"R",0,"R",3,"R",1,"R",33,"R",27
180373,"R",279,"R",332,"R",84,"R",256,"R",0,"R",256,"R",171,"R",67,"R",57,"R",0,"R",57,"R",32,"R",56,"R",14
180391,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",7,"R",54,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
180416,"R",330,"R",669,"R",49,"R",333,"R",0,"R",333,"R",239,"R",72,"R",11,"R",0,"R",11,"R",4,"R",36,"R",12
180461,"R",1801,"R",3167,"R",57,"R",1808,"R",0,"R",1808,"R",1306,"R",72,"R",259,"R",0,"R",259,"R",120,"R",46,"R",16
180489,"R",2128,"R",3377,"R",63,"R",1715,"R",2,"R",1713,"R",1256,"R",73,"R",95,"R",0,"R",95,"R",42,"R",44,"R",19
180522,"R",234,"R",426,"R",55,"R",198,"R",0,"R",198,"R",124,"R",63,"R",13,"R",0,"R",13,"R",5,"R",38,"R",15
180595,"R",232,"R",313,"R",74,"R",199,"Z",0,"R",199,"R",119,"R",60,"R",2,"Z",0,"R",2,"R",1,"R",50,"R",10
180647,"R",96,"R",215,"R",45,"R",92,"Z",0,"R",92,"R",40,"R",43,"R",11,"Z",0,"R",11,"R",3,"R",27,"R",11
180692,"R",225,"R",364,"R",62,"R",118,"Z",0,"R",118,"R",83,"R",70,"R",6,"Z",0,"R",6,"R",4,"R",67,"R",14
180771,"A",,"A",,"A",,"R",12,"Z",0,"R",12,"R",7,"R",58,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",17
180814,"R",16,"R",125,"R",13,"R",34,"R",0,"R",34,"R",13,"R",38,"R",138,"R",0,"R",138,"R",68,"R",49,"R",22
180832,"R",14,"R",196,"R",7,"R",13,"Z",0,"R",13,"R",10,"R",77,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",13
180878,"R",28,"R",106,"R",26,"R",25,"R",0,"R",25,"R",24,"R",96,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
180902,"R",890,"R",2795,"R",32,"R",756,"R",0,"R",756,"R",465,"R",62,"R",189,"R",0,"R",189,"R",82,"R",43,"R",20
180948,"R",407,"R",685,"R",59,"R",403,"R",0,"R",403,"R",264,"R",66,"R",12,"R",0,"R",12,"R",3,"R",25,"R",19
180957,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",64,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
180984,"R",288,"R",486,"R",59,"R",273,"R",0,"R",273,"R",208,"R",76,"R",0,"Z",0,"R",0,"R",0,"A",,"R",17
181002,"R",1054,"R",1248,"R",84,"R",983,"R",0,"R",983,"R",872,"R",89,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",11
181011,"R",174,"R",231,"R",75,"R",138,"R",0,"R",138,"R",79,"R",57,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
181020,"R",312,"R",354,"R",88,"R",242,"R",0,"R",242,"R",191,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
181093,"R",94,"R",98,"R",96,"R",63,"R",0,"R",63,"R",41,"R",65,"R",9,"R",0,"R",9,"R",4,"R",44,"R",11
181127,"R",291,"R",357,"R",82,"R",322,"R",0,"R",322,"R",234,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
181136,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",10,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
181145,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
181190,"A",,"A",,"A",,"R",104,"R",0,"R",104,"R",60,"R",58,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
181215,"R",969,"R",1403,"R",69,"R",1019,"Z",0,"R",1019,"R",843,"R",83,"R",8,"R",0,"R",8,"R",3,"R",38,"R",16
181242,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",1,"R",50,"R",2,"R",0,"R",2,"R",1,"R",50,"R",22
181251,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
181297,"R",49,"R",168,"R",29,"R",30,"Z",0,"R",30,"R",22,"R",73,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",10
181303,"R",984,"R",4469,"R",22,"R",876,"R",0,"R",876,"R",485,"R",55,"R",586,"R",0,"R",586,"R",193,"R",33,"R",22
181312,"R",356,"R",1046,"R",34,"R",255,"Z",0,"R",255,"R",141,"R",55,"R",47,"Z",0,"R",47,"R",19,"R",40,"R",11
181330,"R",115,"R",180,"R",64,"R",157,"R",0,"R",157,"R",99,"R",63,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",10
181376,"R",20,"R",34,"R",59,"R",38,"R",0,"R",38,"R",20,"R",53,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
181394,"R",1753,"R",3192,"R",55,"R",1755,"R",0,"R",1755,"R",1256,"R",72,"R",52,"R",0,"R",52,"R",23,"R",44,"R",19
181400,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",9,"R",64,"R",3,"R",0,"R",3,"R",2,"R",67,"R",17
181419,"R",33,"R",49,"R",67,"R",17,"R",0,"R",17,"R",4,"R",24,"R",8,"R",0,"R",8,"R",1,"R",13,"R",12
181428,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
181446,"R",393,"R",547,"R",72,"R",383,"R",2,"R",381,"R",300,"R",79,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",13
181464,"R",3965,"R",4994,"R",79,"R",4166,"R",0,"R",4166,"R",3494,"R",84,"R",34,"R",0,"R",34,"R",18,"R",53,"R",17
181491,"R",881,"R",3012,"R",29,"R",730,"R",45,"R",685,"R",466,"R",68,"R",61,"R",0,"R",61,"R",28,"R",46,"R",16
181534,"R",226,"R",527,"R",43,"R",209,"R",0,"R",209,"R",132,"R",63,"R",8,"R",0,"R",8,"R",8,"R",100,"R",24
181543,"R",4,"R",4,"R",100,"R",9,"R",0,"R",9,"R",6,"R",67,"R",4,"R",0,"R",4,"R",2,"R",50,"R",9
181604,"R",105,"R",360,"R",29,"R",76,"R",0,"R",76,"R",49,"R",64,"R",9,"R",0,"R",9,"R",3,"R",33,"R",17
181640,"R",1640,"R",4859,"R",34,"R",1298,"R",0,"R",1298,"R",974,"R",75,"R",580,"R",0,"R",580,"R",423,"R",73,"R",27
181738,"R",117,"R",269,"R",43,"R",164,"R",0,"R",164,"R",104,"R",63,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
181756,"A",,"A",,"A",,"R",96,"Z",0,"R",96,"R",57,"R",59,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",31
181765,"R",117,"R",275,"R",43,"R",107,"Z",0,"R",107,"R",82,"R",77,"R",37,"Z",0,"R",37,"R",6,"R",16,"R",20
181783,"R",663,"R",920,"R",72,"R",653,"R",0,"R",653,"R",436,"R",67,"R",7,"R",0,"R",7,"R",2,"R",29,"R",20
181792,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
181817,"R",376,"R",778,"R",48,"R",364,"R",0,"R",364,"R",205,"R",56,"R",94,"R",0,"R",94,"R",34,"R",36,"R",11
181853,"R",114,"R",177,"R",64,"R",110,"R",0,"R",110,"R",64,"R",58,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
181880,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",35,"R",69,"R",19,"R",0,"R",19,"R",7,"R",37,"R",9
181941,"A",,"A",,"A",,"R",89,"R",0,"R",89,"R",58,"R",65,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
182005,"R",2508,"R",12583,"R",20,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
182111,"R",228,"R",420,"R",54,"R",209,"R",0,"R",209,"R",126,"R",60,"R",19,"R",0,"R",19,"R",5,"R",26,"R",14
182148,"R",113,"R",193,"R",59,"R",78,"R",0,"R",78,"R",39,"R",50,"R",43,"R",0,"R",43,"R",19,"R",44,"R",18
182209,"A",,"A",,"A",,"R",209,"R",0,"R",209,"R",184,"R",88,"R",39,"R",0,"R",39,"R",37,"R",95,"R",23
182281,"R",3090,"R",5749,"R",54,"R",3022,"R",0,"R",3022,"R",2211,"R",73,"R",229,"R",0,"R",229,"R",96,"R",42,"R",21
182290,"R",2129,"R",3487,"R",61,"R",2259,"R",0,"R",2259,"R",1799,"R",80,"R",35,"R",0,"R",35,"R",13,"R",37,"R",23
182306,"R",337,"R",1303,"R",26,"R",228,"Z",0,"R",228,"R",112,"R",49,"R",331,"Z",0,"R",331,"R",93,"R",28,"R",15
182397,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",50,"R",85,"R",6,"R",0,"R",6,"R",5,"R",83,"R",10
182430,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",19
182458,"R",87,"R",151,"R",58,"R",109,"R",0,"R",109,"R",66,"R",61,"R",5,"R",0,"R",5,"R",3,"R",60,"R",12
182500,"R",911,"R",2930,"R",31,"R",685,"R",2,"R",683,"R",455,"R",67,"R",862,"R",1,"R",861,"R",389,"R",45,"R",23
182564,"R",440,"R",1526,"R",29,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",18
182634,"R",430,"R",456,"R",94,"R",375,"R",0,"R",375,"R",259,"R",69,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
182652,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",41,"R",95,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
182661,"R",169,"R",215,"R",79,"R",223,"R",0,"R",223,"R",159,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
182670,"R",1094,"R",1120,"R",98,"R",1095,"R",0,"R",1095,"R",1069,"R",98,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",8
182704,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",38,"R",86,"R",22,"R",0,"R",22,"R",13,"R",59,"R",11
182722,"A",,"A",,"A",,"R",55,"R",0,"R",55,"R",38,"R",69,"R",19,"R",0,"R",19,"R",17,"R",89,"R",19
182795,"R",388,"R",458,"R",85,"R",476,"R",0,"R",476,"R",284,"R",60,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
182865,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",31,"R",46,"R",53,"R",0,"R",53,"R",20,"R",38,"R",33
182883,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",11,"R",73,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",7
182892,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",36,"R",86,"R",7,"R",0,"R",7,"R",5,"R",71,"R",14
182908,"R",17,"R",127,"R",13,"R",7,"Z",0,"R",7,"R",4,"R",57,"R",6,"Z",0,"R",6,"R",2,"R",33,"R",7
182917,"R",24,"R",24,"R",100,"R",21,"R",0,"R",21,"R",18,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
182953,"A",,"A",,"A",,"R",117,"R",0,"R",117,"R",90,"R",77,"R",22,"R",0,"R",22,"R",20,"R",91,"R",14
182980,"R",263,"R",344,"R",76,"R",298,"R",1,"R",297,"R",173,"R",58,"R",2,"R",0,"R",2,"R",2,"R",100,"R",11
182999,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",11,"R",73,"R",11,"R",0,"R",11,"R",8,"R",73,"R",9
183026,"R",514,"R",647,"R",79,"R",599,"R",0,"R",599,"R",429,"R",72,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",16
183035,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
183044,"R",3006,"R",3733,"R",81,"R",2524,"R",1,"R",2523,"R",2183,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",19
183062,"R",1186,"R",1523,"R",78,"R",1298,"R",3,"R",1295,"R",1029,"R",79,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",18
183071,"R",151,"R",375,"R",40,"R",36,"Z",0,"R",36,"R",24,"R",67,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",16
183080,"R",972,"R",1327,"R",73,"R",1088,"R",0,"R",1088,"R",833,"R",77,"R",2,"R",0,"R",2,"R",1,"R",50,"R",16
183099,"R",957,"R",1352,"R",71,"R",750,"R",0,"R",750,"R",454,"R",61,"R",177,"R",0,"R",177,"R",79,"R",45,"R",11
183105,"R",134,"R",350,"R",38,"R",111,"R",0,"R",111,"R",70,"R",63,"R",64,"R",0,"R",64,"R",29,"R",45,"R",6
183114,"R",72,"R",287,"R",25,"R",66,"R",0,"R",66,"R",42,"R",64,"R",67,"R",0,"R",67,"R",35,"R",52,"R",5
183123,"R",234,"R",390,"R",60,"R",218,"R",0,"R",218,"R",139,"R",64,"R",54,"R",0,"R",54,"R",24,"R",44,"R",9
183132,"R",312,"R",826,"R",38,"R",268,"Z",0,"R",268,"R",164,"R",61,"R",221,"Z",0,"R",221,"R",85,"R",38,"R",8
183141,"R",324,"R",720,"R",45,"R",309,"R",0,"R",309,"R",179,"R",58,"R",201,"R",0,"R",201,"R",100,"R",50,"R",13
183150,"R",187,"R",689,"R",27,"R",170,"R",0,"R",170,"R",87,"R",51,"R",146,"R",0,"R",146,"R",59,"R",40,"R",10
183202,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",26,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
183211,"R",235,"R",381,"R",62,"R",246,"R",0,"R",246,"R",189,"R",77,"R",6,"R",0,"R",6,"R",3,"R",50,"R",15
183239,"R",528,"R",564,"R",94,"R",501,"R",1,"R",500,"R",427,"R",85,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
183248,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",9,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
183257,"R",34,"R",301,"R",11,"R",17,"R",0,"R",17,"R",9,"R",53,"R",4,"R",0,"R",4,"R",2,"R",50,"R",10
183275,"R",18,"R",23,"R",78,"R",16,"R",0,"R",16,"R",9,"R",56,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
183345,"R",41,"R",56,"R",73,"R",51,"R",0,"R",51,"R",30,"R",59,"R",4,"R",0,"R",4,"R",2,"R",50,"R",8
183488,"A",,"A",,"A",,"R",150,"Z",0,"R",150,"R",130,"R",87,"R",110,"Z",0,"R",110,"R",96,"R",87,"R",25
183600,"R",10,"R",16,"R",63,"R",8,"R",0,"R",8,"R",8,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
183655,"R",1349,"R",3309,"R",41,"R",1065,"R",0,"R",1065,"R",651,"R",61,"R",398,"R",0,"R",398,"R",166,"R",42,"R",26
183725,"A",,"A",,"A",,"R",226,"R",0,"R",226,"R",187,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
183743,"R",2696,"R",5449,"R",49,"R",2630,"R",0,"R",2630,"R",1735,"R",66,"R",686,"R",0,"R",686,"R",345,"R",50,"R",22
183789,"R",890,"R",1235,"R",72,"R",596,"R",0,"R",596,"R",307,"R",52,"R",20,"R",0,"R",20,"R",7,"R",35,"R",28
183804,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",67
183822,"R",453,"R",706,"R",64,"R",398,"R",0,"R",398,"R",279,"R",70,"R",30,"R",0,"R",30,"R",12,"R",40,"R",16
