UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,PCTPOST,CALSYS,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,FT_UG,FT_FTUG,FT_GD,PT_UG,PT_FTUG,PT_GD,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT,TUITPL,TUITPL1,TUITPL2,TUITPL3,TUITPL4,DISAB,XDISABPC,DISABPCT
185873,1,1,-2,1,1,0,1,5,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",0,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,2,"R",5
185916,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,2,3,3,1,3,3,3,3,3,1,1,"R",7,"R",170,"R",4,"R",148,"R",4,"R",128,"R",0,"R",20,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",25,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",4,"R",148,"R",152,"R",177,"R",152,"R",132,"R",20,1,0,0,1,0,1,"A",.
185970,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",25,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
186016,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",0,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
186034,1,1,-2,0,1,1,1,5,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,1,187,2,-2,2,-2,-2,1,"B",.,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
186052,1,1,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,1,1,"R",281,"R",67,"R",248,"R",62,"R",231,"R",47,"R",17,"R",15,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,-2,7,"R",100,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",248,"R",62,"R",310,"R",348,"R",310,"R",278,"R",32,1,0,0,1,0,1,"A",.
186122,0,1,1,0,0,0,4,-2,-2,66,0,0,0,0,0,0,1,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"A",.,"R",70,2,2,1,2,2,1,2,1,"R",527,2,"A",.,"R",2810,"R",4670,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,-2,"A",.
186131,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,0,0,1,0,0,2,2,2,1,2,1,2,1,1,4,2,"R",11117,"R",10846,"R",1108,"R",1101,"R",662,"R",658,"Z",0,"Z",0,2,"R",1270,"R",96,"R",328,"R",25,"R",690,"R",790,"R",700,"R",790,"R",700,"R",780,"R",31,"R",35,"R",32,"R",35,"R",31,"R",35,"R",8,"R",10,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,-2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,117,1,117,1,117,1,117,-2,1,"R",50,"R",70,1,1,1,2,2,2,2,1,"R",4870,2,"A",.,"R",6340,"R",5340,"A",.,1,"R",662,"R",658,"R",1320,"R",21963,"R",2209,"R",1320,"Z",0,1,0,1,1,0,1,"A",.
186186,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,2,1,2,3,3,3,4,2,"R",180,"Z",0,"R",180,"Z",0,"R",180,"Z",0,"Z",0,"B",.,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",0,"A",.,1,1,2,2,2,2,2,1,"R",320,1,"R",21,"A",.,"A",.,"R",6800,1,"R",180,"B",.,"R",180,"R",180,"R",180,"R",180,"Z",0,1,0,0,1,0,1,"A",.
186201,0,1,0,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,2,2,1,1,4,2,"R",1992,"R",3122,"R",1066,"R",1561,"R",359,"R",575,"Z",0,"R",3,2,"R",914,"R",98,"R",0,"Z",0,"R",500,"R",590,"R",520,"R",610,"R",500,"R",600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,187,1,187,1,187,-2,1,"R",60,"R",60,1,1,1,1,1,1,1,1,"R",3072,2,"A",.,"R",8200,"R",2749,"A",.,2,"R",359,"R",578,"R",937,"R",5114,"R",2627,"R",934,"R",3,1,0,0,1,0,1,"A",.
186274,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",0,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,1,0,1,"A",.
186283,0,1,0,0,0,0,3,-2,-2,-2,0,0,1,0,1,1,1,1,0,0,0,0,2,1,2,1,1,1,1,1,2,3,2,"R",2975,"R",4397,"R",2194,"R",3340,"R",416,"R",610,"R",0,"R",0,2,"R",987,"R",96,"R",186,"R",18,"R",460,"R",560,"R",470,"R",580,"R",470,"R",580,"R",19,"R",24,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,-2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2,-2,1,118,1,118,1,118,-2,1,"R",50,"R",50,1,1,1,1,1,1,2,1,"R",2515,1,"R",99,"R",6420,"R",4300,"A",.,2,"R",416,"R",610,"R",1026,"R",7372,"R",5534,"R",1026,"R",0,1,0,0,1,0,2,"R",5
186335,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,"R",150,"A",.,1,1,-2,1,1,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
186371,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,3,3,1,1,3,2,"R",2565,"R",2964,"R",1373,"R",1310,"R",214,"R",135,"R",2,"R",1,2,"R",346,"R",99,"R",0,"Z",0,"R",488,"R",590,"R",500,"R",600,"R",470,"R",580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,187,1,187,1,187,-2,1,"R",65,"R",65,1,1,1,1,1,1,1,1,"R",468,2,"A",.,"R",7048,"R",2740,"A",.,2,"R",216,"R",136,"R",352,"R",5529,"R",2683,"R",349,"R",3,1,0,0,1,0,1,"A",.
186380,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,1,1,0,2,1,1,1,1,3,3,1,1,4,2,"R",14311,"R",14313,"R",8742,"R",8856,"R",2973,"R",2858,"R",1,"R",3,2,"R",5713,"R",98,"R",0,"Z",0,"R",520,"R",630,"R",550,"R",670,"R",530,"R",640,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,104,1,104,1,104,1,104,-2,1,"R",65,"R",65,1,1,1,1,1,1,1,1,"R",14760,2,"A",.,"R",6526,"R",4150,"A",.,2,"R",2974,"R",2861,"R",5839,"R",28624,"R",17598,"R",5835,"R",4,1,0,0,1,0,1,"A",.
186399,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,3,3,1,1,4,2,"R",5913,"R",6549,"R",3887,"R",3543,"R",484,"R",385,"R",0,"R",3,2,"R",847,"R",97,"R",0,"Z",0,"R",460,"R",560,"R",500,"R",610,"R",470,"R",570,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,187,1,187,2,-2,-2,1,"R",65,"R",65,1,1,1,1,1,1,1,1,"R",1255,2,"A",.,"R",6965,"R",4190,"A",.,2,"R",484,"R",388,"R",872,"R",12462,"R",7430,"R",869,"R",3,1,0,0,1,0,1,"A",.
186405,1,1,-2,0,0,0,4,-2,-2,30,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,-2,1,"R",50,"A",.,1,2,-2,2,2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
186423,0,1,-2,0,0,0,4,-2,-2,30,0,0,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,-2,1,"R",50,"A",.,1,1,-2,2,2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
186432,0,1,1,0,0,0,4,-2,-2,30,0,1,1,0,1,0,1,0,0,0,0,0,2,1,2,1,2,1,3,1,1,4,2,"R",2665,"R",3854,"R",1316,"R",1837,"R",233,"R",287,"R",0,"R",0,2,"R",513,"R",99,"R",49,"R",9,"R",420,"R",510,"R",420,"R",530,"R",420,"R",510,"R",17,"R",24,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,118,1,118,1,118,-2,1,"R",0,"R",70,1,1,1,1,1,1,2,1,"R",894,2,"A",.,"R",6996,"R",3858,"A",.,2,"R",233,"R",287,"R",520,"R",6519,"R",3153,"R",520,"R",0,1,0,0,1,0,1,"A",.
186469,1,1,-2,1,1,0,1,5,0,-2,0,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",27,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
186584,0,1,1,0,0,0,4,-2,-2,30,0,0,0,0,1,0,1,1,0,1,1,0,2,1,2,1,1,1,3,1,1,3,2,"R",4373,"R",6478,"R",3469,"R",5133,"R",476,"R",674,"R",1,"R",1,2,"R",1081,"R",94,"R",220,"R",19,"R",470,"R",570,"R",470,"R",580,"R",480,"R",580,"R",20,"R",25,"R",20,"R",26,"R",19,"R",25,"B",.,"B",.,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,104,1,104,1,104,-2,1,"R",55,"R",50,1,1,1,1,1,1,2,1,"R",2300,1,"R",16,"R",7548,"R",4152,"A",.,2,"R",477,"R",675,"R",1152,"R",10851,"R",8602,"R",1150,"R",2,1,0,0,1,0,2,"R",4
186593,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,"R",25,"A",.,1,1,-2,2,2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,2,0,0,0,0,1,"A",.
186618,0,1,0,0,0,0,4,-2,-2,30,0,1,0,0,1,1,1,0,0,1,0,0,2,1,2,1,1,1,3,1,2,3,2,"R",0,"R",509,"R",0,"R",424,"R",0,"R",178,"R",0,"R",1,2,"R",177,"R",99,"R",0,"R",0,"R",385,"R",500,"R",370,"R",490,"R",380,"R",510,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,365,1,365,1,365,-2,1,"R",35,"R",35,1,1,1,1,1,1,2,1,"R",411,1,"R",19,"A",.,"A",.,"R",10904,2,"R",0,"R",179,"R",179,"R",509,"R",424,"R",178,"R",1,1,0,0,1,0,1,"A",.
186645,1,1,-2,1,1,0,1,5,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,-2,1,1,1,0,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",25,"A",.,1,1,2,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,2,"R",4
186867,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,1,0,0,2,1,2,1,1,1,2,1,1,3,2,"R",2248,"R",724,"R",1099,"R",415,"R",415,"R",146,"R",0,"R",0,2,"R",480,"R",87,"R",140,"R",26,"R",550,"R",650,"R",620,"R",710,"R",540,"R",650,"R",24,"R",29,"R",22,"R",29,"R",25,"R",32,"B",.,"B",.,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,-2,1,172,1,172,1,172,-2,1,"R",55,"R",60,1,1,1,1,1,1,2,1,"R",1574,2,"A",.,"R",6170,"R",5980,"A",.,2,"R",415,"R",146,"R",561,"R",2972,"R",1514,"R",561,"R",0,1,0,0,1,0,1,"A",.
186876,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,0,1,0,2,1,1,1,2,1,3,1,1,3,2,"R",1825,"R",2722,"R",1098,"R",1685,"R",384,"R",483,"R",1,"R",2,2,"R",816,"R",94,"R",59,"R",6,"R",470,"R",570,"R",480,"R",590,"R",480,"R",570,"R",19,"R",23,"R",18,"R",22,"R",18,"R",23,"B",.,"B",.,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,2,-2,1,187,1,187,1,187,-2,1,"R",50,"R",50,1,1,1,1,1,1,1,1,"R",2454,1,"R",19,"R",7573,"R",3121,"A",.,2,"R",385,"R",485,"R",870,"R",4547,"R",2783,"R",867,"R",3,1,0,0,1,0,2,"R",4
186900,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,4,4,4,2,"R",28,"Z",0,"R",28,"Z",0,"R",28,"Z",0,"Z",0,"B",.,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",0,"A",.,1,1,2,2,2,2,2,1,"R",75,1,"R",21,"A",.,"A",.,"R",2500,2,"R",28,"B",.,"R",28,"R",28,"R",28,"R",28,"Z",0,1,0,0,1,0,1,"A",.
187000,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,3,-2,-2,-2,-2,-2,-2,-2,2,-2,2,-2,2,-2,2,-2,-2,7,"R",75,"A",.,1,1,-2,2,2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,1,0,1,"A",.
187046,0,1,0,0,0,0,1,2,0,-2,0,1,1,0,1,1,1,1,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,"R",75,"R",75,1,1,1,1,1,1,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,0,0,1,1,"A",.
187134,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,1,1,1,0,0,0,0,2,1,1,1,2,1,2,1,1,4,2,"R",4020,"R",5263,"R",1910,"R",2357,"R",565,"R",718,"R",1,"R",0,2,"R",1248,"R",97,"R",0,"Z",0,"R",560,"R",660,"R",590,"R",690,"R",570,"R",670,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,187,1,187,1,187,1,187,-2,1,"R",70,"R",70,1,1,1,1,1,1,1,1,"R",3626,2,"A",.,"R",7238,"R",2758,"A",.,1,"R",566,"R",718,"R",1284,"R",9283,"R",4267,"R",1283,"R",1,1,0,0,1,0,2,"R",4
